run,a0,winding_add,winding_sub,product,overlap,residual_reflected,residual_rotated,reflection_shift,monotonicity,planarity
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,69,-15.999999230984711,15.999999230984711,-255.99997539151136,0.9905227422714233,0.20373437081127108,1.3359704263280132,0,1.0,0.3862777172499503
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,6,15.999999230984711,-15.999999230984711,-255.99997539151136,0.9891220331192017,0.21320042131947853,1.3383769381142305,0,1.0,0.36170510792050614
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,93,-16.000000445240563,15.999999230984711,-255.99999481960404,0.9900192022323608,0.20423242937090558,1.3454391204868588,0,1.0,0.37518929570182713
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,22,15.999998016728858,-16.000000445240563,-255.99997539150985,0.9907573461532593,0.2108675261356452,1.3589578397282815,0,1.0,0.3870259724418065
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,47,-16.000000445240563,16.000000445240563,-256.0000142476982,0.9877117872238159,0.21161929351167597,1.3481614044173453,0,1.0,0.35291815333723975
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,1,15.999999230984711,-16.000000445240563,-255.99999481960404,0.9912725687026978,0.2118192583627186,1.3564568273900806,0,1.0,0.3841315772130539
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,15,15.999999230984711,-16.000000445240563,-255.99999481960404,0.9891922473907471,0.21566675456248321,1.3300688037132034,0,1.0,0.37697055162095294
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,59,-16.000000445240563,15.999998016728858,-255.99997539150985,0.9827156066894531,0.2174635267641556,1.3537478648494685,0,1.0,0.3525761332137346
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,31,7.000000422465718,0.999999420699609,6.999996367362737,0.5755225419998169,1.3978831024134832,0.908324244685114,53,0.5442477876106195,0.14175597482544156
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,63,1.0000000278275352,-5.00000051859263,-5.00000065773032,0.37804126739501953,1.3506331565096112,0.9942240230850686,80,0.5,0.18295648763854672
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,51,-2.0000000556550703,1.0000001796095168,-2.000000414874114,0.5956713557243347,1.3900631108567476,1.0666327506712803,92,0.5088495575221239,0.13442934594852052
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,4,-2.0000003592190336,4.999999911464704,-10.000001619024543,0.588193953037262,1.389081979495049,0.8983400431022436,102,0.5398230088495575,0.13455762001329694
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,82,-3.0000009182835043,-4.000000718438067,12.000005828448879,0.5098499059677124,1.3836483145662062,0.9264996167734895,42,0.5530973451327434,0.15215258815144084
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,67,2.9999990968997254,6.00000001518323,17.999994626948027,0.3123079538345337,1.3923696528933958,0.9838170408586153,103,0.5575221238938053,0.1398914775010855
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,87,2.000000511001015,-1.000000103718526,-2.0000007184381197,0.6100196838378906,1.3765732101520476,1.0202247773852635,15,0.5176991150442478,0.14702242686173686
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,99,0.9999999519365445,0.9999999519365445,0.9999999038730912,0.6176859140396118,1.3604410877051445,1.0502678852686782,28,0.49557522123893805,0.14038109037617164
