run,step,operator,n,test_acc
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,28861,sub,8947,0.007935620844364166
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,29620,add,8930,0.010078387334942818
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,29620,sub,8947,0.010171007364988327
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,30380,add,8930,0.00907054916024208
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,30380,sub,8947,0.009276852943003178
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,31139,add,8930,0.008958566933870316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,31139,sub,8947,0.009388621896505356
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,31899,add,8930,0.008510638028383255
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,31899,sub,8947,0.008941544219851494
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,32658,add,8930,0.009294512681663036
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,32658,sub,8947,0.010394545271992683
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,33418,add,8930,0.00907054916024208
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,33418,sub,8947,0.008941544219851494
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,34177,add,8930,0.009182530455291271
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,34177,sub,8947,0.008606236428022385
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,34937,add,8930,0.010526316240429878
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,34937,sub,8947,0.007600313052535057
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,35696,add,8930,0.007950727827847004
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,35696,sub,8947,0.007600313052535057
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,36456,add,8930,0.008958566933870316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,36456,sub,8947,0.010171007364988327
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,37215,add,8930,0.00884658470749855
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,37215,sub,8947,0.008494467474520206
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,37975,add,8930,0.00884658470749855
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,37975,sub,8947,0.008270928636193275
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,38734,add,8930,0.0082866745069623
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,38734,sub,8947,0.008941544219851494
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,39494,add,8930,0.010638297535479069
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,39494,sub,8947,0.009165083058178425
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,40253,add,8930,0.010750279761850834
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,40253,sub,8947,0.007712082471698523
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,41013,add,8930,0.009630459360778332
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,41013,sub,8947,0.009612160734832287
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,41772,add,8930,0.009966405108571053
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,41772,sub,8947,0.009053314104676247
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,42532,add,8930,0.010078387334942818
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,42532,sub,8947,0.008270928636193275
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,43291,add,8930,0.009406494908034801
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,43291,sub,8947,0.008270928636193275
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,44051,add,8930,0.008958566933870316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,44051,sub,8947,0.008606236428022385
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,44810,add,8930,0.009630459360778332
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,44810,sub,8947,0.008494467474520206
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,45570,add,8930,0.009630459360778332
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,45570,sub,8947,0.009165083058178425
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,46329,add,8930,0.009294512681663036
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,46329,sub,8947,0.007488543633371592
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,47089,add,8930,0.00839865580201149
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,47089,sub,8947,0.007041466422379017
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,47848,add,8930,0.0082866745069623
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,47848,sub,8947,0.008718006312847137
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,48608,add,8930,0.008958566933870316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,48608,sub,8947,0.009276852943003178
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,49367,add,8930,0.009742441587150097
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,49367,sub,8947,0.007041466422379017
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,50127,add,8930,0.0082866745069623
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,50127,sub,8947,0.008718006312847137
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,50886,add,8930,0.010526316240429878
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,50886,sub,8947,0.009165083058178425
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,51646,add,8930,0.00862262025475502
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,51646,sub,8947,0.008047389797866344
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,52405,add,8930,0.010414334014058113
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,52405,sub,8947,0.010506315156817436
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,53165,add,8930,0.00907054916024208
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,53165,sub,8947,0.008270928636193275
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,53924,add,8930,0.009182530455291271
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,53924,sub,8947,0.009053314104676247
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,54684,add,8930,0.009742441587150097
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,54684,sub,8947,0.009500390850007534
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,55443,add,8930,0.011310189962387085
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,55443,sub,8947,0.009835699573159218
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,56203,add,8930,0.011198208667337894
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,56203,sub,8947,0.009723929688334465
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,56962,add,8930,0.010638297535479069
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,56962,sub,8947,0.008047389797866344
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,57722,add,8930,0.009854422882199287
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,57722,sub,8947,0.009500390850007534
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,58481,add,8930,0.010078387334942818
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,58481,sub,8947,0.008829775266349316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,59241,add,8930,0.010190369561314583
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,59241,sub,8947,0.009165083058178425
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,60000,add,8930,0.009518477134406567
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,60000,sub,8947,0.008941544219851494
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,0,add,8946,0.007712944410741329
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,0,sub,8931,0.008621654473245144
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,840,add,8946,0.23150011897087097
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,840,sub,8931,0.007837868295609951
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,1681,add,8946,0.22166331112384796
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,1681,sub,8931,0.011084984987974167
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,2521,add,8946,0.21808630228042603
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,2521,sub,8931,0.011420893482863903
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,3361,add,8946,0.21439749002456665
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,3361,sub,8931,0.012876497581601143
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,4202,add,8946,0.22143974900245667
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,4202,sub,8931,0.014444070868194103
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,5042,add,8946,0.23865415155887604
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,5042,sub,8931,0.016683463007211685
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,5882,add,8946,0.23161189258098602
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,5882,sub,8931,0.021610122174024582
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,6723,add,8946,0.2378716766834259
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,6723,sub,8931,0.025752995163202286
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,7563,add,8946,0.25217974185943604
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,7563,sub,8931,0.031239502131938934
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,8403,add,8946,0.2674938440322876
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,8403,sub,8931,0.037621766328811646
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,9244,add,8946,0.27744242548942566
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,9244,sub,8931,0.05105811357498169
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,10084,add,8946,0.3071763813495636
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,10084,sub,8931,0.07222035527229309
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,10924,add,8946,0.359043151140213
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,10924,sub,8931,0.1126413643360138
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,11765,add,8946,0.5210149884223938
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,11765,sub,8931,0.25226739048957825
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,12605,add,8946,0.8438408374786377
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,12605,sub,8931,0.6733848452568054
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,13445,add,8946,0.9979879260063171
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,13445,sub,8931,0.9845482110977173
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,14286,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,14286,sub,8931,0.9996640682220459
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,15126,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,15126,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,15966,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,15966,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,16807,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,16807,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,17647,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,17647,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,18487,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,18487,sub,8931,0.9996640682220459
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,19328,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,19328,sub,8931,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,20168,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,20168,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,21008,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,21008,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,21849,add,8946,0.9996646642684937
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,21849,sub,8931,0.9994401335716248
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,22689,add,8946,0.9992175102233887
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,22689,sub,8931,0.9980965256690979
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,23529,add,8946,0.999552845954895
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,23529,sub,8931,0.998320460319519
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,24370,add,8946,0.9866979718208313
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,24370,sub,8931,0.9731273055076599
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,25210,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,25210,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,26050,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,26050,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,26891,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,26891,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,27731,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,27731,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,28571,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,28571,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,29412,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,29412,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,30252,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,30252,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,31092,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,31092,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,31933,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,31933,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,32773,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,32773,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,33613,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,33613,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,34454,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,34454,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,35294,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,35294,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,36134,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,36134,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,36975,add,8946,0.9997764229774475
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,36975,sub,8931,0.9996640682220459
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,37815,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,37815,sub,8931,0.9994401335716248
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,38655,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,38655,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,39496,add,8946,0.9997764229774475
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,39496,sub,8931,0.9995521306991577
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,40336,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,40336,sub,8931,0.9996640682220459
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,41176,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,41176,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,42017,add,8946,0.9996646642684937
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,42017,sub,8931,0.9994401335716248
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,42857,add,8946,0.9694835543632507
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,42857,sub,8931,0.9470384120941162
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,43697,add,8946,0.9993293285369873
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,43697,sub,8931,0.9984323978424072
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,44538,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,44538,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,45378,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,45378,sub,8931,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,46218,add,8946,0.999552845954895
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,46218,sub,8931,0.9980965256690979
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,47059,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,47059,sub,8931,0.9996640682220459
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,47899,add,8946,0.9997764229774475
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,47899,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,48739,add,8946,0.9984350800514221
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,48739,sub,8931,0.9975366592407227
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,49580,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,49580,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,50420,add,8946,0.9994410872459412
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,50420,sub,8931,0.9989922642707825
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,51261,add,8946,0.9941873550415039
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,51261,sub,8931,0.9912663698196411
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,52101,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,52101,sub,8931,0.9995521306991577
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,52941,add,8946,0.9870333075523376
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,52941,sub,8931,0.980293333530426
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,53782,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,53782,sub,8931,0.9993281960487366
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,54622,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,54622,sub,8931,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,55462,add,8946,0.9997764229774475
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,55462,sub,8931,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,56303,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,56303,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,57143,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,57143,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,57983,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,57983,sub,8931,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,58824,add,8946,0.9925106167793274
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,58824,sub,8931,0.990930438041687
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,59664,add,8946,0.9839034080505371
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,59664,sub,8931,0.971447765827179
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,60504,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,60504,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,61345,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,61345,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,62185,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,62185,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,63025,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,63025,sub,8931,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,63866,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,63866,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,64706,add,8946,0.9988821744918823
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,64706,sub,8931,0.9980965256690979
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,65546,add,8946,0.9997764229774475
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,65546,sub,8931,0.9996640682220459
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,66387,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,66387,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,67227,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,67227,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,68067,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,68067,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,68908,add,8946,0.9993293285369873
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,68908,sub,8931,0.9986563920974731
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,69748,add,8946,0.9997764229774475
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,69748,sub,8931,0.9995521306991577
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,70588,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,70588,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,71429,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,71429,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,72269,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,72269,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,73109,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,73109,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,73950,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,73950,sub,8931,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,74790,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,74790,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,75630,add,8946,0.9991057515144348
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,75630,sub,8931,0.998320460319519
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,76471,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,76471,sub,8931,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,77311,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,77311,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,78151,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,78151,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,78992,add,8946,0.999552845954895
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,78992,sub,8931,0.9987683296203613
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,79832,add,8946,0.9997764229774475
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,79832,sub,8931,0.9995521306991577
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,80672,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,80672,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,81513,add,8946,0.9885982275009155
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,81513,sub,8931,0.9753667116165161
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,82353,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,82353,sub,8931,0.9997760653495789
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,83193,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,83193,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,84034,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,84034,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,84874,add,8946,0.9912810325622559
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,84874,sub,8931,0.9976486563682556
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,85714,add,8946,0.9998882412910461
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,85714,sub,8931,0.999888002872467
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,86555,add,8946,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,86555,sub,8931,1.0
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,87395,add,8946,0.8514419794082642
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,87395,sub,8931,0.7654238343238831
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,88235,add,8946,0.9992175102233887
transformer_addsub113_f0.3_wd0.1_sq-addsub_s0,88235,sub,8931,0.9989922642707825
