step,h1_max_persistence_normalised,fourier_concentration,fourier_concentration_group,fourier_concentration_k1,fourier_concentration_k2,fourier_concentration_k3,fourier_concentration_k5,fourier_concentration_k10,fourier_concentration_k20,fourier_concentration_group_k1,fourier_concentration_group_k2,fourier_concentration_group_k3,fourier_concentration_group_k5,fourier_concentration_group_k10,fourier_concentration_group_k20,run,operation,t_g
15741,0.0155076468904549,0.1178915216124992,0.3802666046655636,0.0242209909438938,0.0481896941835632,0.0719052447379693,0.1178915216124992,0.228103411406349,0.4416612104125767,0.0877713858636592,0.1673440126307591,0.2413946399437214,0.3802666046655636,0.6694692500957516,0.9925759800914378,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
16955,0.0176497872724412,0.1141782112188527,0.3696232165093134,0.0239657922263018,0.0466930404953493,0.0691962086865156,0.1141782112188527,0.2249000652935339,0.4396807261116424,0.0953654700744374,0.1686992715286256,0.2397201928585558,0.3696232165093134,0.657167065667638,0.9910813434527016,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
18264,0.0176271753212296,0.1150876029359448,0.3537220924311672,0.0234466792088801,0.0468871218383804,0.0700202915503152,0.1150876029359448,0.225007765566526,0.4401217526550965,0.0838614109965945,0.1582445303245978,0.2245792839380993,0.3537220924311672,0.6325376502535334,0.9911280998838972,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
19673,0.0277775258422833,0.1172015231277746,0.3351136598702007,0.024291448020307,0.0476889016053114,0.0710751190194001,0.1172015231277746,0.229385117947355,0.4455243665395355,0.0808371936498811,0.1505795350204058,0.2143059369527291,0.3351136598702007,0.6175498382979555,0.9936099355524284,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
21192,0.0302449590835925,0.124900731213538,0.3567137990228533,0.0257484147527275,0.0514888964860936,0.0767426651290422,0.124900731213538,0.2356089165858444,0.4485255976498365,0.0749216752625438,0.1494869302725472,0.2196485645375301,0.3567137990228533,0.6357948922418555,0.9183157009235272,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
22827,0.0158228995815455,0.1174218268182709,0.349743837481911,0.0238533625091025,0.0476869315942451,0.0715144458922275,0.1174218268182709,0.2289079315037505,0.4465159637670122,0.0731255325208179,0.1462294515211764,0.2173423638989457,0.349743837481911,0.6410625787316636,0.9795709206024604,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
24589,0.0180042625805964,0.1172403706205737,0.3355060117235756,0.0248144458095682,0.0486189119146364,0.0721923976349894,0.1172403706205737,0.2277183742801983,0.4435548345284002,0.0831566236091996,0.1489439347492389,0.2144451867552824,0.3355060117235756,0.6173316727867739,0.9889259071406032,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
26486,0.0369243610390804,0.1277317791833987,0.3410757531463123,0.0304687349393972,0.0551853637189403,0.0798751292803878,0.1277317791833987,0.244714331642171,0.4638693526647826,0.0807441498251223,0.1476988970900663,0.2141325080628062,0.3410757531463123,0.6153076906452565,0.9137538332215016,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
28530,0.0289584162808886,0.115548010995189,0.324718706985388,0.0236421539602832,0.0469798773826671,0.0698874561418674,0.115548010995189,0.2271618236136629,0.4428691680911468,0.0768670996618779,0.1396890810379333,0.20231052811663,0.324718706985388,0.6098181376957681,0.9893155634127982,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
30732,0.0165564109616912,0.1179344192062014,0.3497727502017371,0.0244931891381616,0.0484276740924683,0.0721393026715059,0.1179344192062014,0.230431832245913,0.447862445915228,0.092173480064893,0.1598222349440931,0.2260656836487082,0.3497727502017371,0.6259964583154628,0.9497097399882144,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
33103,0.0208035174413209,0.1143837990128704,0.3184958192237925,0.0236750425248654,0.0470179848873887,0.0696872409745148,0.1143837990128704,0.2239068146252187,0.438608609457725,0.0759762438197662,0.1385886915518566,0.2007108513900413,0.3184958192237925,0.5970565125198983,0.9940461278249104,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
35658,0.0227367886895754,0.1174584337098212,0.3212182529192426,0.0242794305561727,0.0483881643285273,0.0723845645702156,0.1174584337098212,0.2278708710278018,0.442235908983522,0.0732858500165939,0.1383738712374499,0.2010051786044788,0.3212182529192426,0.5993077496986293,0.9908595990135992,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
38410,0.0242379539433734,0.1144042145278784,0.3245869553294998,0.0230329201787114,0.0459894036195834,0.0689253232925112,0.1144042145278784,0.2249137617477557,0.4400832128448325,0.0807774903148524,0.1448128294091656,0.207251109594043,0.3245869553294998,0.5966763401654335,0.9838677085260042,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
41374,0.0341392172141141,0.1214853854484028,0.3314658356923006,0.0261694367534019,0.0509861187387536,0.0748003909961474,0.1214853854484028,0.2334908183578266,0.4463969073820276,0.0713933078056153,0.1388282820756464,0.2053973747931931,0.3314658356923006,0.6151572323528595,0.922548692042214,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
44567,0.0150936458421637,0.117417134572448,0.3409814458798725,0.0238153704226833,0.0473501326479234,0.0708434829395655,0.117417134572448,0.2287025812927579,0.4435500302284122,0.0787124213391196,0.1541136888852856,0.2183411464026263,0.3409814458798725,0.6182435722848427,0.9719388654864048,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
48006,0.0213952163371163,0.1151533810482176,0.3152097178308506,0.023622584167109,0.0467410078694316,0.0697797548484567,0.1151533810482176,0.2255485889086123,0.4405947162389287,0.0765241165166117,0.1406426251669992,0.2006048125532891,0.3152097178308506,0.5869148429292891,0.9790115355437762,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
51711,0.0211308019806395,0.1144069203175497,0.3141618947805555,0.0234508178673383,0.0464722559454337,0.0692579701332004,0.1144069203175497,0.2252501685827881,0.4378384033075714,0.0707842978178927,0.1328543641013601,0.1945067991842059,0.3141618947805555,0.5942977174780937,0.9793059512167274,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
55701,0.0325797303861604,0.114712621398259,0.33336720842044,0.0245113027813608,0.0473919023222833,0.0699934720497223,0.114712621398259,0.2245742191797717,0.43914346246643,0.0783214004615077,0.1453431396187645,0.2106046022482576,0.33336720842044,0.6192007009707712,0.9882036664014588,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
60000,0.0269133715581237,0.1144096512818367,0.3495876751545864,0.0233143576586838,0.0464295073946835,0.0692246564693175,0.1144096512818367,0.225264795947734,0.4393095669892322,0.0736619140413026,0.1461256608776965,0.2173937963877304,0.3495876751545864,0.6519918910067724,0.9868564657132292,transformer_mul97_f0.5_wd1.0_softmax_ce_s2,mul,2600
0,0.0618628717385483,0.1210570282981468,0.1259373338981469,0.0247619899453598,0.049342951858369,0.073763529982932,0.1210570282981468,0.2364257593713156,0.4558688828826004,0.0288007599919684,0.0553265953185025,0.0793706846246013,0.1259373338981469,0.2370882149397696,0.4519274429638223,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
1,0.061920023175864,0.1210532509553621,0.1259413909181451,0.0247598716705729,0.0493401002917169,0.0737604880527085,0.1210532509553621,0.2364247452574166,0.4558713549167223,0.0288004018511836,0.055324334785313,0.0793711995236373,0.1259413909181451,0.237089263414708,0.451924186695352,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
2,0.0619701294171264,0.121049980346503,0.1259455913292859,0.0247561025250787,0.0493362150102848,0.0737574732886892,0.121049980346503,0.2364241405106175,0.4558729518582627,0.0288006864336591,0.055322436499906,0.0793726134403705,0.1259455913292859,0.2370907401369957,0.4519225380597952,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
3,0.0620079802536446,0.1210473849025059,0.1259501031446303,0.0247522346273363,0.0493324205368281,0.0737549545951527,0.1210473849025059,0.2364258217781511,0.4558758435925876,0.0288008942596365,0.0553199512231722,0.0793735824695197,0.1259501031446303,0.2370936332825983,0.4519214009916205,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
4,0.0620444276395187,0.1210458735100959,0.1259537251007038,0.0247485063868557,0.0493291217176429,0.0737531636296809,0.1210458735100959,0.2364294001980891,0.4558797633230192,0.0288010816548157,0.0553170884708043,0.079373498167925,0.1259537251007038,0.2370971671814892,0.4519207831488648,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
5,0.0620826824531645,0.1210458724365816,0.1259565056202031,0.0247450318275858,0.0493264206230878,0.0737522749208688,0.1210458724365816,0.2364343556973765,0.4558842018755526,0.0288011361874938,0.055313811936085,0.0793724250367861,0.1259565056202031,0.2371009853834577,0.4519202419612343,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
6,0.06211666696069,0.1210472083135504,0.1259587516462456,0.0247418173229024,0.0493242472682769,0.0737521401718321,0.1210472083135504,0.2364403165635148,0.4558891951235278,0.0288010471440148,0.0553103257531389,0.0793708956327105,0.1259587516462456,0.2371050114372054,0.4519198455917591,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
7,0.0621427477285003,0.1210497443356495,0.1259608353504629,0.0247388873415555,0.0493224739327392,0.0737525610775647,0.1210497443356495,0.2364471491696585,0.4558948829458997,0.0288008861264836,0.055306814800998,0.0793691862684215,0.1259608353504629,0.2371092877717032,0.4519201032233252,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
8,0.0621604492083353,0.1210529819200674,0.1259628223291075,0.0247361567745975,0.0493208408620438,0.0737530846582994,0.1210529819200674,0.2364539644123298,0.4559006199363645,0.0288005326846409,0.055303241579558,0.0793673032984586,0.1259628223291075,0.2371138116624278,0.4519212474154495,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
9,0.0621787847084032,0.1210562619739054,0.1259651999317361,0.0247334562290017,0.0493189839692883,0.0737533356059104,0.1210562619739054,0.2364600212582947,0.4559061061410371,0.0287998997612162,0.0552997744755077,0.0793655144000198,0.1259651999317361,0.2371193257981835,0.4519238361929803,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
10,0.0622087412229229,0.1210590786881185,0.1259677823978474,0.02473068527579,0.0493167191201406,0.0737530963787477,0.1210590786881185,0.2364648161854108,0.4559111294367117,0.0287991323487959,0.0552963606849724,0.0793636535351749,0.1259677823978474,0.237126193802482,0.4519280655413034,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
11,0.0622538852296794,0.1210613598312468,0.125970386776599,0.0247278462848595,0.0493142133600856,0.0737524914420836,0.1210613598312468,0.2364682096702341,0.4559154582444737,0.0287983695649912,0.0552928297208524,0.0793614855951771,0.125970386776599,0.2371339759392706,0.451933460801748,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
12,0.0623064248335014,0.1210634011410931,0.1259730179967389,0.0247249649873059,0.0493118477527487,0.0737518886713944,0.1210634011410931,0.2364707675226281,0.4559189493316689,0.0287976056150214,0.0552891579015205,0.0793590325296493,0.1259730179967389,0.2371422699808742,0.4519392492463888,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
13,0.0623542613643863,0.1210654841689277,0.1259759723200355,0.0247220536181416,0.0493098635595452,0.0737515380932521,0.1210654841689277,0.236473292534965,0.4559220569981538,0.0287969530175653,0.0552856283155858,0.0793566525426438,0.1259759723200355,0.2371512075315261,0.4519455078700325,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
15,0.0624267830044055,0.1210692365419303,0.1259833151978175,0.0247161402659592,0.0493069007793896,0.0737511513838154,0.1210692365419303,0.2364860743669937,0.4559271941508065,0.0287963358465657,0.0552794762911212,0.0793530674797914,0.1259833151978175,0.2371712938746783,0.4519593102340329,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
16,0.0624513831641168,0.1210709809995235,0.12598742301813,0.0247133472582481,0.049306038735119,0.0737512034347572,0.1210709809995235,0.2364933696341578,0.4559295144745517,0.0287964203130278,0.0552766382049617,0.0793516923296662,0.12598742301813,0.2371816910661608,0.4519666283004773,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
17,0.0624678149736734,0.1210728029343663,0.1259917421606248,0.0247106903019972,0.0493055862181623,0.0737514230794008,0.1210728029343663,0.2365009668947338,0.4559323076236722,0.0287967715854666,0.0552738823611819,0.0793505202300024,0.1259917421606248,0.2371918984976816,0.4519741986657904,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
18,0.0624786783170844,0.1210749095655626,0.125996449226535,0.0247081445188173,0.0493055503295522,0.0737517814295273,0.1210749095655626,0.2365089397018113,0.4559359516356028,0.0287973717826282,0.0552712590202355,0.0793496232417314,0.125996449226535,0.237201913578702,0.4519822755995464,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
20,0.0624934878032349,0.1210804001674654,0.1260069526791516,0.0247036070127859,0.0493067335155211,0.0737532432095012,0.1210804001674654,0.2365255445094576,0.4559461330200944,0.0287991539965051,0.0552663450401102,0.0793485569288075,0.1260069526791516,0.2372206109928361,0.4520000174806052,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
21,0.0624999553791953,0.121084104877025,0.1260127268458695,0.0247017336095818,0.0493079252242467,0.0737545785305256,0.121084104877025,0.2365342120750524,0.4559527695202913,0.0288002137888245,0.0552640659468838,0.0793483763743985,0.1260127268458695,0.2372288611512556,0.4520098663435105,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
23,0.0625161890426251,0.1210942344315699,0.1260248114175391,0.0246990889737702,0.0493116568361482,0.0737594833440797,0.1210942344315699,0.2365528670635094,0.4559690898002576,0.0288025026104593,0.0552602016633727,0.0793489042445563,0.1260248114175391,0.2372424600940842,0.4520309599975921,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
24,0.0625357140392742,0.1211002739272396,0.1260310381185178,0.0246982825777348,0.0493140625910162,0.0737630668880997,0.1211002739272396,0.2365625511047086,0.455982534795058,0.0288039042621055,0.0552588632566405,0.0793497850446656,0.1260310381185178,0.2372478193268046,0.4520470748914226,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
26,0.0626068621505734,0.1211132819541584,0.1260443696529616,0.0246977603867623,0.0493193550185538,0.0737718292954199,0.1211132819541584,0.2365819681236914,0.4560112909072078,0.0288082233233409,0.0552580446701321,0.0793533989363745,0.1260443696529616,0.2372577524763491,0.4520867059291228,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
28,0.0627145760163201,0.1211261984977057,0.1260611380960986,0.0246987634024488,0.0493240294514856,0.0737806841613001,0.1211261984977057,0.23659885355943,0.4560374237130347,0.0288159370995559,0.0552607683739866,0.0793605647574206,0.1260611380960986,0.2372705845702366,0.452135171168361,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
31,0.0629435912609674,0.1211428848631046,0.126095507952537,0.0247034748542694,0.0493318091828759,0.0737925616622567,0.1211428848631046,0.2366137386548721,0.4560668738137679,0.0288332216462794,0.0552731113435935,0.0793806203855629,0.126095507952537,0.2373031601046824,0.4522339445277102,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
33,0.0631598622241761,0.1211543140983387,0.1261217895011563,0.0247091596243115,0.0493387154690051,0.0738012656252273,0.1211543140983387,0.2366183942202605,0.4560802315641459,0.0288444144315577,0.0552831474654516,0.0793958984694394,0.1261217895011563,0.2373371360163013,0.4523127571446082,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
35,0.0633877346660962,0.1211657354684883,0.1261475179144366,0.0247153019523046,0.0493444714463675,0.0738084613330578,0.1211657354684883,0.2366209290414377,0.4560890689104192,0.0288548496148155,0.0552930519715113,0.0794095297408668,0.1261475179144366,0.2373755704846613,0.4523981267732417,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
38,0.0637752133778795,0.1211819753220969,0.1261848758044932,0.0247240123360874,0.0493497146881693,0.0738164767436431,0.1211819753220969,0.2366210430654448,0.4560945067792845,0.0288715259001375,0.0553087662225447,0.0794274125277682,0.1261848758044932,0.2374382400636719,0.4525427105338784,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
41,0.0641806500366441,0.1211969683217045,0.1262249461362899,0.0247313945341296,0.0493487632646346,0.0738216102501468,0.1211969683217045,0.2366229168101038,0.456093021204016,0.0288914296357936,0.0553270025493801,0.0794459182652086,0.1262249461362899,0.2375136208749075,0.4527110878523924,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
44,0.0645269946005433,0.1212108773358041,0.1262718038881535,0.0247374094533508,0.0493431842446997,0.0738246890150455,0.1212108773358041,0.2366318303830413,0.456090290622316,0.0289151448077448,0.055348858209328,0.0794673905227067,0.1262718038881535,0.2376021104714098,0.4528929500376976,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
48,0.0649790694226008,0.1212308631232594,0.1263461136694887,0.0247445652375147,0.0493342459452999,0.0738315312716307,0.1212308631232594,0.2366649412702808,0.4561068150559066,0.0289493475873364,0.0553813370148274,0.079501860122551,0.1263461136694887,0.2378544789498072,0.4531487210189534,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
51,0.0653198449014707,0.1212399746021904,0.1264010773467311,0.0247492857759227,0.0493258787032175,0.0738346275358164,0.1212399746021904,0.2366979415163944,0.4561236414314674,0.0289724522765011,0.0554034808654688,0.0795267948893071,0.1264010773467311,0.238094234728584,0.4533385802945709,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
55,0.0656127482976018,0.1212463296372594,0.1264662539699281,0.0247564814097536,0.0493169772995172,0.0738381853991083,0.1212463296372594,0.2367368023398333,0.4561399471655764,0.0289969812134911,0.0554282287985314,0.0795535216307054,0.1264662539699281,0.2384066030454408,0.4535768922491532,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
60,0.0656376719162798,0.1212565212487667,0.1265343739895647,0.0247705089703536,0.0493146881743887,0.0738426059846677,0.1212565212487667,0.236769274129626,0.456136397591677,0.0290237465619827,0.0554570900610609,0.0795785522605376,0.1265343739895647,0.2387839071663953,0.4538533336726919,transformer_mul97_f0.5_wd1.0_softmax_ce_s3,mul,2100
